email,homes,subject,resend_id,ts
drew@nextstepsrecoverytn.com,54da9831-66b8-426b-9889-fd96a1dce5e3,Is Next Steps Recovery's info correct on Sober Living Directory?,d210aa77-3712-41d2-a7e4-b069346747fb,2026-06-25 09:00:03
guildhaus@gmail.com,522e733c-3082-4cb5-8665-66612ad8cd25,Is Guildhaus's info correct on Sober Living Directory?,07a7c04d-1c94-49e7-84c6-4ea515ca47f7,2026-06-25 09:02:14
info@junctionhouserecovery.com,5576825f-7d93-417c-a815-85a867a32f18,Is Junction House Recovery Residences's info correct on Sober Living Directory?,e20d9ea1-f425-4600-982f-183452947239,2026-06-25 09:03:33
cordharris@texasrecoveryresidences.org,555396fe-f848-4d06-865e-0645fa239fcc,Is Texas Recovery Residences (Katy Heights & Sandra House)'s info correct on Sober Living Directory?,1a957afe-5fd4-412f-a940-5b70599d8deb,2026-06-25 09:04:27
info@nctacoma.org,52cbef5a-2f14-4851-ac28-c4197df12a07|d2ce0262-6d9b-4350-80ea-d5344a29a28b,Are your homes' details correct on Sober Living Directory?,,2026-06-25 09:05:59
info@thriveonrecovery.com,55a2d4e9-5633-4889-b281-56f669854deb,Is Thrive On Recovery's info correct on Sober Living Directory?,,2026-06-25 09:06:30
makeachangehousing@gmail.com,57824908-ae10-49c9-8551-1c0425db84c5,Is Making A Change Housing's info correct on Sober Living Directory?,,2026-06-25 09:24:19
contact@resilienthomeliving.com,5820894a-cfb6-4bc8-a63a-1dc852d82798,Is Resilient Home Living's info correct on Sober Living Directory?,,2026-06-25 09:24:55
housing@healtoledo.com,5d101733-073f-47f0-8882-ec8bfd4e72b1,Is Heal Space Recovery's info correct on Sober Living Directory?,b325a44f-8882-458e-ae85-401b9f5c414b,2026-06-25 09:39:23
info@upandoutsoberliving.com,5e117832-dded-48ad-9620-2bbb837800cc,Is Up & Out Sober Living's info correct on Sober Living Directory?,d5112c86-dad3-4521-9c20-baa8a0a8684b,2026-06-25 09:39:53
info@nwrecoveryhomes.com,5f9cd868-d1de-4094-8aca-410f2771d1a4,Is NW Recovery Homes's info correct on Sober Living Directory?,72849253-9488-4a46-9141-abbcdcf7037c,2026-06-25 10:27:55
nextstepllcmn@gmail.com,5f06d871-36b5-4876-b8d2-6909703e23b3,Is Next Step Recovery Homes (St. Cloud)'s info correct on Sober Living Directory?,763bee48-53f1-4135-9252-5a5697a523cf,2026-06-25 10:28:26
admissions@nextsteprecovery.com,5fb26092-445b-4a68-a7fd-50cdb4bc0487,Is Next Step Recovery's info correct on Sober Living Directory?,b6fb5485-bef2-4e5e-b059-2a32d195a8c5,2026-06-25 11:00:43
lifelinerecoverywellness@gmail.com,600c70f1-bd10-4479-8464-3fc13c5a2ac7,Is Lifeline Recovery & Wellness's info correct on Sober Living Directory?,df195e09-9a93-4a07-8dfc-fdc2884f92b4,2026-06-25 11:19:22
info@standinc.com,61a73ab1-7cb6-4b8b-b39e-f257e35ed7e0,Is STAND Inc.'s info correct on Sober Living Directory?,d68f5e7e-0a54-40a5-98d4-7ac43770512f,2026-06-25 11:19:52
admin@opendoorsri.org,61bdd5c9-d8e2-4bba-b230-423e0a66007f|e68cb69f-4b07-47ae-bad1-5050dee50afc,Are your homes' details correct on Sober Living Directory?,72d2fa54-39ee-4bf6-b9d0-65160c62783c,2026-06-25 11:20:23
sobersolutionstn@gmail.com,660fe0f3-e1ce-4422-9ad9-1918fecd7877,Is Sober Solutions's info correct on Sober Living Directory?,4876bc52-4c9e-4e97-ac93-0cdec350c9d8,2026-06-25 11:20:53
freshstartbangor@gmail.com,63c9e71d-2494-4904-939a-36e0c8dead99,Is Fresh Start Sober Living of Maine's info correct on Sober Living Directory?,f65643e9-4160-49ff-9c0a-d6fc19dceee7,2026-06-25 11:21:24
wesleyb@irongaterecovery.com,6297031d-ebd4-4c66-93e7-c1227be25b18,Is Irongate Recovery's info correct on Sober Living Directory?,031926b7-87d8-414c-b576-2e79acd6acdc,2026-06-25 11:21:54
info@tallgrassrecovery.org,66e99e7c-c193-4022-8d57-d21c8478fa5e,Is Tallgrass Recovery and Sober Living Homes's info correct on Sober Living Directory?,925acaaf-588b-481f-a91e-26e199e37f10,2026-06-25 11:22:25
recovery@higherground417.org,60e7759b-0603-4e8c-a125-1ee4fd065d67,Is Higher Ground Recovery Center's info correct on Sober Living Directory?,10fca67a-9fbb-4677-b1c4-43175d3fe799,2026-06-26 09:09:33
info@hartfordrecovery.org,682713d9-9cdf-459a-bfcd-289a1fc00da1,Is Hartford Women's Recovery - Vittoria House's info correct on Sober Living Directory?,,2026-06-26 09:33:38
info@avenuesnewyork.com,6810b963-48ce-46cd-adfb-eca9697d014f,Is Avenues New York's info correct on Sober Living Directory?,,2026-06-26 10:01:11
info@truelightrecovery.org,6822c0ef-e8ed-4591-a55a-2223cfdbf70a,Is True Light Recovery (Redemption House)'s info correct on Sober Living Directory?,6a981b24-b957-4291-ad86-cf625320cab2,2026-06-26 10:05:08
info@lifegatefreedom.com,692de6e8-0871-45c2-88b8-182c2f6ebdac,Is LifeGate Freedom Recovery's info correct on Sober Living Directory?,4d5d971e-23d9-4ee0-9c76-875a7156dd0e,2026-06-26 10:05:39
intake@cazenoviarecovery.org,68c4bc6b-b6f3-421d-8857-8d5002122d55|8804abce-bd50-44f9-b2d8-b5a6fb16402c,Are your homes' details correct on Sober Living Directory?,e8555966-0ff2-4f58-a163-a94c09e5f360,2026-06-26 10:06:09
daniel@hickeyhouse.com,666ea2bc-0a3c-4ef6-9f13-d30cbbf06405,Is The Hickey House's info correct on Sober Living Directory?,b0f9f51e-77c4-479a-befd-2c2688e86224,2026-06-26 10:06:40
info@ecsoberliving.com,697ca83f-ebc1-4dc7-9243-d2074d0577f3|74df5a21-7ba0-4ec2-88f7-7e05462072e4|85754db6-5296-4e82-a669-cd710345c910,Are your homes' details correct on Sober Living Directory?,0089e60d-74ca-4a32-adcf-53f030459ece,2026-06-26 10:07:10
fhi1988@comcast.net,69b8f13b-3971-477c-b1fd-7d5dfd2c1f6d,"Is Freedom House, Inc.'s info correct on Sober Living Directory?",a4e8c86d-b24b-4852-950e-24dda14af34b,2026-06-26 10:07:40
yanahouse@live.com,6bd04f32-855e-4630-a6e6-ecdc73602402,Is YANA House's info correct on Sober Living Directory?,c59608e7-4583-4798-9e1e-605e6cff7516,2026-06-26 10:08:11
derrick@awayoutsoberliving.com,6bf5c415-1800-4564-807c-c228e3426054,Is A Way Out Sober Living's info correct on Sober Living Directory?,b4eccf2f-30d3-4ba8-8fbb-0e0199bfabe8,2026-06-26 10:08:41
recovery@recoveryalliance.net,6d8cdb4a-50c1-48dd-bd7b-c8dd54d3121a,Is Recovery Alliance of El Paso (Casa Vida de Salud)'s info correct on Sober Living Directory?,b95384b9-9e24-41ad-bb80-73d2c67ff6d0,2026-06-26 10:09:11
info@ahasoberliving.com,6dc4a6c0-4df5-4946-bc19-d02e5344f5b0,Is Addicts Helping Addicts (AHA) Sober Living's info correct on Sober Living Directory?,b835dc2a-aabc-4149-8754-7299c8df0ae4,2026-06-26 10:09:42
womenincircle@mindfuldirection.net,6c8b6da4-7a2e-48c0-a6c5-1fd91df9c571,Is Women in Circle's info correct on Sober Living Directory?,771cce74-2bde-4cb1-95c9-62c0c7d9420c,2026-06-26 10:10:12
houseofhopeky@aol.com,6f8dd374-c76d-4817-b216-021e50fd647a,Is House of Hope's info correct on Sober Living Directory?,ecfc684b-48fd-47ad-9977-86fea3961733,2026-06-26 10:10:42
info@tprrga.com,71c1c167-f836-4cf1-acf2-88e4f9c9aa24,Is Turning Point's info correct on Sober Living Directory?,ca927129-2725-4991-b070-4fb99c843331,2026-06-26 10:11:13
intake@triberecoveryhomes.com,71747e91-fd7b-4e91-b413-ae9437569687,Is Tribe Recovery Homes's info correct on Sober Living Directory?,0a6e6bde-3398-4b73-9b46-6bb74d8fe021,2026-06-26 10:11:43
info@codac.org,72e11014-386f-4dc1-94f8-1e258822595a,Is Connie Hillman Family Foundation House (CODAC)'s info correct on Sober Living Directory?,2ffaeac4-c318-4c2e-b069-64588d9ad2f3,2026-06-26 10:12:13
info@f5project.org,71dd005a-b7ba-4a68-b846-d5959f853462|be1bace0-fac8-4225-9370-93bae0ce6a34|f5f75678-da96-4b13-b46e-0902e6bb9371|fd2ddaf4-5466-4d8e-850e-1ede47638c12,Are your homes' details correct on Sober Living Directory?,d8e2adfd-271f-4a1e-9bb7-5c60f3d5d3ba,2026-06-26 10:12:44
derek@tampasoberliving.org,72010cb0-9ad4-4ddd-85c5-8fca80c4cb01,Is Tampa Sober Living's info correct on Sober Living Directory?,dbf04828-e5a9-463b-b583-6f5afd1914cd,2026-06-26 10:13:14
jkerr@jaxsoberlivinghouse.com,720fd9e2-f72a-44cd-b6f6-071762d39384,Is Jax Sober Living House's info correct on Sober Living Directory?,beb5c094-ea2e-41e6-931b-8da1b7c16a89,2026-06-27 09:00:06
info@bendrecoverycollective.com,735a1589-20b6-4c6f-99c9-831beda105b8,Is Bend Recovery Collective's info correct on Sober Living Directory?,eef827ed-dd42-4358-940c-9d85628f48ce,2026-06-27 09:00:39
hjohnston@firststepsober.com,736dcca2-7c56-4ade-9fdf-c6cec1fa66ee,Is First Step Sober Living's info correct on Sober Living Directory?,3f53793f-56c2-406e-a880-aa49e95919cb,2026-06-27 09:03:05
admissions@soberlivingindelray.com,7473a0f6-93ce-4862-b7d9-a9ffddd03929,Is Sober Living in Delray's info correct on Sober Living Directory?,24a7840d-b3d5-4fce-b5f5-7759559782b1,2026-06-27 09:03:36
jessd@newbeginningrecovery.org,74125b1b-d79a-4e31-9532-41f2cbffda24,Is New Beginning Recovery's info correct on Sober Living Directory?,8cdea4eb-44fd-4971-b1d2-47a758803f8f,2026-06-27 09:04:06
dora@thepathrecovery.org,749207a5-c89d-4410-bdbd-7ea28799ee73,Is The Path Recovery Living for Women's info correct on Sober Living Directory?,3ed15ef4-7482-42c7-aca6-ce1b824d5f19,2026-06-27 09:04:36
jmarshallwilsonjr@gmail.com,736f480f-186d-4962-9506-a1c9c0fb4dcf,Is A Vision For You Recovery's info correct on Sober Living Directory?,03183a95-d2b1-4fa5-9cb5-fbce28b2fc35,2026-06-27 09:05:07
info@reclaimprojectnw.org,77b57ccc-165f-4c0c-bf79-a88c34feaff8,Is Reclaim Project Recovery's info correct on Sober Living Directory?,7fa79add-bfb0-42ce-b3c7-acc6f0a26b79,2026-06-27 09:05:37
info@thearches.org,7768524d-aea9-4ead-9d0f-e57fe2df0c3d,Is The Arches Recovery Services's info correct on Sober Living Directory?,1eeb32ee-d912-42ba-9b15-f4774f2ba352,2026-06-27 09:06:07
newlifehouseofhope1@gmail.com,780ba399-65fa-4a77-ac19-e7d2276cf740,Is New Life House of Hope's info correct on Sober Living Directory?,84bc676c-72d5-48f4-b45b-ce335a189a10,2026-06-27 09:06:38
info@aboundrs.com,77cad964-210e-4b1b-8753-1c2272ad0b07,Is Abound Rehabilitation Services Inc.'s info correct on Sober Living Directory?,817877bf-2f66-4832-bf5a-7874c236e1cc,2026-06-27 09:07:08
intake@abetterwayministries.com,78dd0e2c-5700-4ab1-b8af-0c5731e915a3,Is A Better Way Ministries's info correct on Sober Living Directory?,2d993829-a7de-4e67-b364-9adec93a0994,2026-06-27 09:07:38
info@themccoyhouse.com,7af6f2c7-2ae8-41e5-ae9a-71e1f4a7a1ca,Is The McCoy House Extended Care for Women's info correct on Sober Living Directory?,fa2f5ca9-a197-4b89-9b92-8f8f729e36f9,2026-06-27 09:08:09
info@wilsonhousingalliance.org,7b21263b-5414-4ba2-86c7-0315c914f31e,Is Wilson Housing Alliance's info correct on Sober Living Directory?,ea1b9452-1b5c-40d4-b052-24caa0401ade,2026-06-27 09:08:39
homesoberliving@gmail.com,7aaad8c2-f769-49ce-a0ca-e04441efb172|b4cca73e-63bb-4acb-b5d6-e4482f789d24,Are your homes' details correct on Sober Living Directory?,3a433c21-3bfb-41a1-a945-d841ab00483a,2026-06-27 09:09:10
info@missiongateministry.org,7cc8eef6-eed4-4488-ac9d-ad84f1473029,Is The Mission Gate Christian Center's info correct on Sober Living Directory?,62ef903f-5bcf-409d-9f57-18d2c4f23af2,2026-06-27 09:09:40
info@reachsoberliving.org,7b636bb6-11fe-4c1b-8df2-594a2e2fa8ac,Is Reach Sober Living's info correct on Sober Living Directory?,9897fb4b-b73b-420e-8ce8-b821f46aa848,2026-06-27 09:10:10
info@sanctuarysoberliving.com,7d2dadcb-c4d4-49e7-be69-68d8263d0c08,Is Sanctuary Sober Living's info correct on Sober Living Directory?,3200d499-836f-44f4-bae5-94f3cde43cd0,2026-06-27 09:10:41
anotherchance404@gmail.com,7d52864f-7096-4481-bc79-e91baad7740f,Is Another Chance At Recovery's info correct on Sober Living Directory?,61c92025-d79a-4955-91c6-d008cea69e50,2026-06-27 09:11:11
marketing@liveritecorp.org,7df61b3d-c4a4-43f9-8597-f358f7f68e15,Is Live Rite Properties's info correct on Sober Living Directory?,a3d43fab-2d0a-40a5-bd5c-c24924cd74dd,2026-06-27 09:11:41
pamelafrazier62@gmail.com,7fa5d12b-383e-4206-b7fc-09270a8892a6,Is N' The Spirit Transformational Living's info correct on Sober Living Directory?,941b5ed9-ad30-4a17-8667-7fc6245e4211,2026-06-28 09:00:05
aurorasoberlivingcolorado@gmail.com,7f63e77d-3b39-4d04-bb1c-d058348fd8ee,Is Aurora Sober Living's info correct on Sober Living Directory?,7fcea35c-cf06-4d4b-81fc-9ca3564155cd,2026-06-28 09:04:15
info@rescuemissionga.com,80133bf0-fc0a-4e7a-a655-7f3bc956b4cc,Is Rescue Mission of Middle GA's info correct on Sober Living Directory?,df7a5d32-beae-4af3-bb70-e057ac6adf29,2026-06-28 09:07:31
info@risingwinds.org,8142641b-abaa-4741-b8e5-31709a214097,Is ABBA Ministries (Rising Winds)'s info correct on Sober Living Directory?,e241f553-72b9-4f57-b7de-aaaf578190d7,2026-06-28 09:12:34
hc3.michaelhouse@gmail.com,81bcff50-ebe8-4a9f-bcd1-9ef0d17f688e,Is Michael House's info correct on Sober Living Directory?,6d6e03b6-c2f0-4ed1-997f-ac8c09f80c32,2026-06-28 09:20:53
made4morerecovery@gmail.com,828f9a56-e780-44c0-b539-7e74b7375672,Is Made4More Recovery's info correct on Sober Living Directory?,ff748e04-0ddb-4ea0-9a65-88f1dfe285be,2026-06-28 09:24:58
info@healthyhouseforwomen.org,822a58f8-b20c-4a8c-99ec-c8ec00c43f07,Is Healthy House's info correct on Sober Living Directory?,71591075-389e-4115-8855-56ef3f74e589,2026-06-28 09:29:07
admin@theblakehouse.net,848fd799-c537-48da-8f7f-4c488182e09e,Is The Blake House's info correct on Sober Living Directory?,a3664d02-6e75-4ee7-88c1-f4ea538cc59d,2026-06-28 09:31:27
restore@gardenhomeministries.org,84c58ebb-d03e-4b5d-9b4c-28d657f88c0d,Is Garden Home Ministries (The Sunflower House)'s info correct on Sober Living Directory?,4fd51765-7839-4deb-b407-b5d42fe43bca,2026-06-28 09:39:27
s_miller@dismashousekc.com,8665c95e-9e2c-489b-9d65-ac6764d144ec,Is Dismas House of Kansas City's info correct on Sober Living Directory?,931a509f-8d4a-4573-ad91-97f76125af3b,2026-06-28 09:43:37
paulab@leeleesplace.com,87603d1e-76e4-4fa5-bf14-75e576a487a2,Is Lee Lee's Place's info correct on Sober Living Directory?,cd3a43b5-f033-47ef-a2ba-9d32c34c9e83,2026-06-28 09:47:46
cam@realrecoveryfl.com,868ea97f-30e1-478a-bcbc-0a1b378099e6|b501b873-883c-4c50-bb3d-75aca191dc00,Are your homes' details correct on Sober Living Directory?,977eef62-67e5-43aa-8f70-a202d921d411,2026-06-28 09:52:51
anapbm@gmail.com,881dde8b-c229-4f9e-b2d9-fbaa5974d4c6,Is Kyle's House Sober Living's info correct on Sober Living Directory?,4c6ae22b-a45d-4104-811f-60b6141b4297,2026-06-28 09:58:03
info@lifeskills.com,8986d1a1-37d4-4718-8133-a4795bf48366,Is Lifeskills Recovery Home for Men's info correct on Sober Living Directory?,65f61af5-59e3-44d8-9d04-9c9edbff7ffd,2026-06-28 10:01:18
tim@hearthstonehouses.com,88bfbfe0-4dfb-41f7-a027-306d3cd1e3d4,"Is Hearthstone Houses, LLC's info correct on Sober Living Directory?",3476b341-caa8-4124-8c53-654a82a80466,2026-06-28 10:06:22
info@threshold-recovery.com,89eb764a-5d51-47df-a7f5-957a58311463,Is Threshold Recovery's info correct on Sober Living Directory?,4809a751-cc33-4ef5-8639-182ff10d24e0,2026-06-28 10:10:31
info@heartmindhaven.org,8b37cc30-5323-4936-bea1-6faec291746f,Is Heart Mind Haven's info correct on Sober Living Directory?,3eede798-ff69-4967-aa24-927b2e5bc9b7,2026-06-28 10:14:40
billblaber@gmail.com,8bb63007-9508-4ff8-86fa-91e05b1a9ef8,Is Williamsburg House's info correct on Sober Living Directory?,dc13e474-6b29-41b2-ac0f-e9006b67412f,2026-06-28 10:19:45
ohio@gmail.com,8c4d304a-12a9-4a22-9ea8-40ee5baaf26f,Is Cleveland Sober Living for Women's info correct on Sober Living Directory?,68f20e09-16a0-4c0f-8d3e-e0675b5b40e9,2026-06-28 10:23:53
dbaruch@riseuprecovery.org,8dfa6c2c-8c10-4e2c-a2ad-29cba1e8b5aa,Is Rise Up Recovery's info correct on Sober Living Directory?,65c14350-6f63-428b-a7fe-7decd1137deb,2026-06-28 10:26:13
info@ohanahomefoundation.org,8f0c18a5-6f08-40fb-ae0b-41184c80cb91,Is Ohana Home Foundation's info correct on Sober Living Directory?,,2026-06-29 09:36:45
admissions@trosainc.org,7f0442ad-1807-4617-af4f-39a0865b05ab,Is TROSA (Triangle Residential Options for Substance Abusers)'s info correct on Sober Living Directory?,,2026-06-29 10:17:15
info@nowcounseling.us,8fafc4fa-e75a-4337-84a7-fe599297b52e,Is NOW Counseling (New Opportunities for Wellness) - Sober Living's info correct on Sober Living Directory?,,2026-06-29 10:34:58
nbrhomes@outlook.com,8dcfd414-de3d-4d9a-b70e-95ceacb329d0,Is New Beginnings for Women's info correct on Sober Living Directory?,,2026-06-29 11:18:15
info@riseandshinefoundation.org,90bfcf3c-2c2a-42f5-a140-e4adf6ffcd6f,"Is Rise and Shine Foundation, Inc.'s info correct on Sober Living Directory?",,2026-06-29 11:50:59
amendedrecoveryhouse@gmail.com,8e59a51c-da92-438b-a569-e46e7a83bb21,Is Amended Recovery House's info correct on Sober Living Directory?,,2026-06-29 12:19:20
kingdomgrouphouse@gmail.com,91b3d768-ab5f-4555-a218-34026914432b,Is Kingdom Home's info correct on Sober Living Directory?,,2026-06-29 12:51:51
info@elevaterecoveryhomes.com,90e69f18-9ce4-4d72-bd61-08fc9fa30fbb,Is Elevate Recovery Homes's info correct on Sober Living Directory?,,2026-06-29 13:19:27
info@seedsowerinc.org,937b7949-c88d-450e-9afc-db62431e8620,Is Seed Sower Flats's info correct on Sober Living Directory?,84d58b52-abc1-41a3-a110-06d8f317d279,2026-06-29 13:33:59
jhamilton@brightoncenter.com,956e7cea-962a-47d1-96fd-8d8076a5d1db,Is Brighton Recovery Center's info correct on Sober Living Directory?,5a843301-aaab-4c67-a097-c612f6110a4c,2026-06-29 13:34:30
admin@dailylivinghouse.com,9628bf76-b3f0-4730-821b-f50c6dcca2ad,Is Daily Living House's info correct on Sober Living Directory?,abcb3561-2d7d-413e-9b5b-5ef3543c77f4,2026-06-29 13:35:00
miraclerecovery.az@gmail.com,9a7c1cb8-3d08-42bd-9981-c73929d0353e,Is Miracle Recovery's info correct on Sober Living Directory?,4ab58bf1-f353-46b0-a9bd-0ce16b453ff8,2026-06-29 13:35:30
admin@recovery4detroit.com,9dce6e14-4279-4464-a4f5-7fe0786e5dbf,Is Detroit Recovery Project's info correct on Sober Living Directory?,4b390edc-2fb5-4ee6-9a21-e83e6d316bd5,2026-06-29 13:36:01
info@soberlivingnorthtexas.com,9e2cd71a-cf6f-41d4-9bd9-c67901aac5de,Is Sober Living North Texas's info correct on Sober Living Directory?,3c082e9f-3ecb-4d7f-ade8-b9b7e2ca2c3a,2026-06-29 13:36:31
cogginsrecovery@gmail.com,9e209c8d-495f-404e-83c9-1e30e8840b12,Is A Design for Living Recovery Homes's info correct on Sober Living Directory?,c9ab7b46-64be-417c-89e4-33b921377617,2026-06-29 13:37:02
help@sjrecoveryresidences.com,9ea7c0d3-b94d-4556-98a0-a81a2cff28a7,Is South Jersey Recovery Residences's info correct on Sober Living Directory?,fd8aa9ef-8dba-4d3c-a92b-7bf2430cc2e6,2026-06-29 13:37:32
legacyrecoveryhomes@gmail.com,9f13c22e-8c94-4254-80df-1624d748e5ce,Is Kalima House's info correct on Sober Living Directory?,88c4759c-cfbd-41fd-b0d3-f10ade1ad14e,2026-06-29 13:38:03
recovery@tlingitandhaida.gov,a3115a5b-0513-42cb-8f36-6ed085835f99,Is Haven House (T'aa Shuyee Hit)'s info correct on Sober Living Directory?,d27431fa-815d-46cd-a72e-79b01f756474,2026-06-29 13:38:33
heal@sozorecoverycenter.com,a3ae6509-a1c3-4e9c-8222-556c3667923a,Is SOZO Recovery Center (Sober Living for Men)'s info correct on Sober Living Directory?,f298a27a-0c24-464c-86be-6a57d8fca11e,2026-06-29 13:39:04
mitchellcobb85@gmail.com,a53f732e-ed9a-4afc-952e-ee9fa6e609fb,Is Footprints Recovery Residence's info correct on Sober Living Directory?,2920c229-5c83-4032-a11c-11f28db63be3,2026-06-29 13:39:34
info@awolrecoveryhouse.com,a761c27b-7bdb-47ec-a7a3-5b54e080f0d5,Is AWOL (A Way Of Life) Recovery House's info correct on Sober Living Directory?,e1a5e42e-3b1e-473f-8190-5d142b835769,2026-06-30 09:00:53
soden@ehinc.org,a8294f0b-ba0a-4d02-8400-ca4de514a6ea,Is Elmhurst Home's info correct on Sober Living Directory?,0e0bc455-a7d9-469e-b9d2-c52bc5d9008d,2026-06-30 09:06:05
contact@marylandrecoveryhomes.com,aa726e79-3f02-484d-ba71-f0d6de322fd6,Is Maryland Recovery Homes's info correct on Sober Living Directory?,ca38c279-ef7d-449f-ae83-364963ebb14b,2026-06-30 09:10:15
contact@bwroc.org,a8d40f4a-0401-4bd5-802a-dde0310c1766,Is Blue Water Recovery Housing's info correct on Sober Living Directory?,c520b21a-dbb7-493f-9cd7-57aba8e8ccdb,2026-06-30 09:14:25
info@horizonhouseduluth.org,ad69281b-7e75-4ba0-8567-93fadf86f90a,Is Horizon House's info correct on Sober Living Directory?,f300d2c2-57f3-430f-a873-c8bf087ba8ce,2026-06-30 09:19:36
manager.hawksnest@gmail.com,ab2eb838-0958-4deb-ab6b-aac3af28bab6,Is Hawk's Nest House's info correct on Sober Living Directory?,000c1a48-4ec0-4d93-822c-0092271490fb,2026-06-30 09:24:55
info@newleaf1216.com,ae589645-2c68-44af-bac1-47a9c1fdf27c,Is New Leaf Clinic's info correct on Sober Living Directory?,f78d5c7e-6047-44a2-bc32-daee5f265666,2026-06-30 09:28:54
ldrs.hsv@gmail.com,af0aef7b-af93-4dc6-ba74-c82ece444aea,Is Life or Death Recovery's info correct on Sober Living Directory?,d29253e5-6e4a-4695-b1e7-fb9103e442f7,2026-06-30 09:34:01
marcus@riversoberliving.com,afd05a71-0f3a-4418-9cf8-f3ca6f912f9f,Is River Sober Living's info correct on Sober Living Directory?,102e8c92-4769-4899-9c24-6f4f62ef3e66,2026-06-30 09:39:12
admin@redeemedliving.info,b1c94774-f864-45da-81fb-1e65a6bef874,Is Redeemed Living's info correct on Sober Living Directory?,84e3e09b-79a3-4c48-9475-17c749ff24d2,2026-06-30 09:43:22
admin@thewarfoundation.org,b082f3ef-5ef9-43df-ac34-1791d3ac8d4e,Is The WAR Foundation's info correct on Sober Living Directory?,abe0c45e-5f38-4eee-99b9-f10a0626ec84,2026-06-30 09:47:32
info@hopecenterindy.org,b2b6bc76-f6a4-4ebf-ae14-c0a82f8167c2|e3a9f768-833d-4634-9f05-934c15b15626,Are your homes' details correct on Sober Living Directory?,98914f22-74c4-46dc-b04b-8cbed1d2f5d6,2026-06-30 09:51:40
info@goodlandingrecovery.com,b17397b8-58b9-40ca-bf88-8a479ff0a566,Is Good Landing Recovery's info correct on Sober Living Directory?,0fb0eca9-5a2b-44f9-82f6-fa934204bb0d,2026-06-30 10:06:08
victoryhouseftw@gmail.com,b583d5fa-47a3-4ac2-881d-59407edaab6d,Is Victory House for Women's info correct on Sober Living Directory?,b9626579-40e1-4c0a-be02-6133cdfbc6a6,2026-06-30 10:10:17
jwindham@elshaddaisrefuge.com,b62b07ab-125f-4d42-a355-f27247403967,"Is El Shaddai's Refuge, Inc.'s info correct on Sober Living Directory?",c69172ab-4e41-42ed-9daa-15d1c37c6223,2026-06-30 10:16:24
info@purplemountainrecovery.org,b883a33c-2a4b-42df-a4c2-188721352f40,Is Purple Mountain Recovery Inc's info correct on Sober Living Directory?,06c8aa97-314c-479f-9bb2-da1ca9d30f72,2026-06-30 10:20:34
info@keystonerecoveryutah.com,b862bc47-5d6b-4e25-8221-c73d7dee8b30,Is Keystone Recovery's info correct on Sober Living Directory?,882a7671-b775-439c-930e-3b8deeebcf0a,2026-06-30 10:24:44
help@jamesclubrecovery.com,b6776e65-2fed-43be-94b3-de85d496b00e,Is James Club Recovery's info correct on Sober Living Directory?,6dabc07c-08c8-444a-a017-9e54eb50df74,2026-06-30 10:26:09
hello@skylinerecoverybend.com,b93aa26d-5ad0-45ec-9f68-c1c8b9237d06,Is Skyline Recovery's info correct on Sober Living Directory?,b3336cbd-458a-4d0c-b454-4fc90fd19b22,2026-06-30 10:31:57
info@southwestern.org,ba0b0b19-9da7-4a58-bc24-23c740e6138f,Is Southwestern Behavioral Healthcare - Stepping Forward's info correct on Sober Living Directory?,42b300b0-d65c-4704-87bf-68bac9e85886,2026-06-30 10:36:07
joebehr@comcast.net,a1004012-0935-4248-8f91-0db9ccfd9020,Is Soulutions Sober Living Community's info correct on Sober Living Directory?,435a881b-9fb4-45d6-a9ae-4517cb78b3f4,2026-07-05 09:01:35
trinitybytraditions@gmail.com,04ea6c6b-89ab-4a54-8e08-b44b51cbedd3,Is Trinity by Traditions's info correct on Sober Living Directory?,d7f1abff-b9f0-484f-b4f1-51ebf651194c,2026-07-05 09:13:24
buywithtonya@gmail.com,6ad51154-17ae-4fec-9fa9-40f815c869e0,Is A New Life Tallahassee's info correct on Sober Living Directory?,c56c6f24-9a9f-48e1-ba13-147d503d2bb0,2026-07-05 09:13:45
patricia@emberrisehouse.com,a352a7a7-a38b-49c8-bc2f-fc2ee1b1d2f5,Is EmberRise Women's Recovery's info correct on Sober Living Directory?,,2026-07-05 09:22:25
freshwindrecovery@gmail.com,4d8236b4-4d07-4135-b6f6-587b6d1aa9aa,Is Fresh Wind Recovery Ministry's info correct on Sober Living Directory?,,2026-07-05 09:22:46
www.nbrhomes@outlook.com,b481b481-c24d-4ec7-8ae4-1e813df9183a,Is New Beginnings for Women's info correct on Sober Living Directory?,,2026-07-05 09:38:36
info@nicoleshouseofhope.org,44ec7f5a-bf57-4b3b-9679-98e966b6ac9f,Is Nicole's House of Hope's info correct on Sober Living Directory?,,2026-07-05 09:54:18
info@purpletreatment.com,377cfdf5-ae1c-411b-a7cd-d248ba043c76,Is Purple Recovery Center for Men's info correct on Sober Living Directory?,,2026-07-05 09:54:38
soulchangersga@gmail.com,2aac6857-fcad-4c38-b31a-c1f6927e30e7,"Is Soul Changers Recovery Foundation, Inc.'s info correct on Sober Living Directory?",,2026-07-05 09:55:00
tyler@starhouseformen.com,2b6884d2-d610-4955-a900-45587200f1f6,Is Star House for Men's info correct on Sober Living Directory?,,2026-07-05 10:14:10
info@teenchallenge.cc,b2d9ff2f-2382-4aa2-8dd5-e3819677970c,Is Teen Challenge's info correct on Sober Living Directory?,,2026-07-05 10:14:30
